QueryId    Q0 DocumentName                             Rank      Score                      Relevance     Precision                                Recall           
1          Q0 CACM-2838                                60    11.307678818458347             NR         0.016666666666666666                     0.2                 
1          Q0 CACM-2841                                61    11.272053697217046             NR         0.01639344262295082                      0.2                 
1          Q0 CACM-2622                                62    11.097405980799422             NR         0.016129032258064516                     0.2                 
1          Q0 CACM-3153                                63    11.093369732136383             NR         0.015873015873015872                     0.2                 
1          Q0 CACM-2626                                64    10.99011715398571              NR         0.015625                                 0.2                 
1          Q0 CACM-2358                                65    10.98351788082559              R          0.03076923076923077                      0.4                 
1          Q0 CACM-2069                                66    10.953562491218799             NR         0.030303030303030304                     0.4                 
1          Q0 CACM-2730                                67    10.943512824544745             NR         0.029850746268656716                     0.4                 
1          Q0 CACM-2036                                68    10.908201954809329             NR         0.029411764705882353                     0.4                 
1          Q0 CACM-3091                                69    10.900288232471022             NR         0.028985507246376812                     0.4                 
1          Q0 CACM-2372                                70    10.775609770668058             NR         0.02857142857142857                      0.4                 
1          Q0 CACM-2542                                71    10.76895742837523              NR         0.028169014084507043                     0.4                 
1          Q0 CACM-2218                                72    10.699096377950479             NR         0.027777777777777776                     0.4                 
1          Q0 CACM-2390                                73    10.527421290764675             NR         0.0273972602739726                       0.4                 
1          Q0 CACM-2815                                74    10.508438364050372             NR         0.02702702702702703                      0.4                 
1          Q0 CACM-2627                                75    10.379178198817751             NR         0.02666666666666667                      0.4                 
1          Q0 CACM-2938                                76    10.316493201987278             NR         0.02631578947368421                      0.4                 
1          Q0 CACM-2370                                77    10.266440478555031             NR         0.025974025974025976                     0.4                 
1          Q0 CACM-2624                                78    10.190917086996468             NR         0.02564102564102564                      0.4                 
1          Q0 CACM-3156                                79    10.092587283136591             NR         0.02531645569620253                      0.4                 
1          Q0 CACM-2567                                80    10.089276028525598             NR         0.025                                    0.4                 
1          Q0 CACM-3103                                81    10.06851222597238              NR         0.024691358024691357                     0.4                 
1          Q0 CACM-2497                                82    10.048730647024616             NR         0.024390243902439025                     0.4                 
1          Q0 CACM-2720                                83    10.005603558807001             NR         0.024096385542168676                     0.4                 
1          Q0 CACM-3088                                84    10.00520451389127              NR         0.023809523809523808                     0.4                 
1          Q0 CACM-3137                                85    9.988708082618848              NR         0.023529411764705882                     0.4                 
1          Q0 CACM-3112                                86    9.985477974842803              NR         0.023255813953488372                     0.4                 
1          Q0 CACM-3110                                87    9.92776803876917               NR         0.022988505747126436                     0.4                 
1          Q0 CACM-2526                                88    9.837395566651276              NR         0.022727272727272728                     0.4                 
1          Q0 CACM-2703                                89    9.801817796763725              NR         0.02247191011235955                      0.4                 
1          Q0 CACM-3068                                90    9.798029556355004              NR         0.022222222222222223                     0.4                 
1          Q0 CACM-3015                                91    9.754009488344563              NR         0.02197802197802198                      0.4                 
1          Q0 CACM-2988                                92    9.738417595369567              NR         0.021739130434782608                     0.4                 
1          Q0 CACM-3087                                93    9.644225178197454              NR         0.021505376344086023                     0.4                 
1          Q0 CACM-2151                                94    9.599127707156722              NR         0.02127659574468085                      0.4                 
1          Q0 CACM-3082                                95    9.587436016711896              NR         0.021052631578947368                     0.4                 
1          Q0 CACM-2288                                96    9.42431364926035               NR         0.020833333333333332                     0.4                 
1          Q0 CACM-2628                                97    9.392839039508022              NR         0.020618556701030927                     0.4                 
1          Q0 CACM-3041                                98    9.388508179617721              NR         0.02040816326530612                      0.4                 
1          Q0 CACM-2868                                99    9.3445153730978                NR         0.020202020202020204                     0.4                 
1          Q0 CACM-2455                                100   9.316802730285687              NR         0.02                                     0.4                 
2          Q0 CACM-3078                                1     37.19389752172027              R          1.0                                      0.3333333333333333  
2          Q0 CACM-3136                                2     34.3019868105131               NR         0.5                                      0.3333333333333333  
2          Q0 CACM-2863                                3     28.401352423393764             R          0.6666666666666666                       0.6666666666666666  
2          Q0 CACM-2434                                4     25.889170560454772             R          0.75                                     1.0                 
2          Q0 CACM-3129                                5     20.231255251014577             NR         0.6                                      1.0                 
2          Q0 CACM-3117                                6     17.80120877081055              NR         0.5                                      1.0                 
2          Q0 CACM-2917                                7     15.86060537335253              NR         0.42857142857142855                      1.0                 
2          Q0 CACM-3194                                8     15.34244855234975              NR         0.375                                    1.0                 
2          Q0 CACM-3180                                9     13.261358020025233             NR         0.3333333333333333                       1.0                 
2          Q0 CACM-3202                                10    11.910192942625036             NR         0.3                                      1.0                 
2          Q0 CACM-3067                                11    10.53610624326064              NR         0.2727272727272727                       1.0                 
2          Q0 CACM-2881                                12    10.00681756619723              NR         0.25                                     1.0                 
2          Q0 CACM-2996                                13    9.484593699874969              NR         0.23076923076923078                      1.0                 
2          Q0 CACM-3006                                14    8.810132488511456              NR         0.21428571428571427                      1.0                 
2          Q0 CACM-2928                                15    7.613158265251265              NR         0.2                                      1.0                 
2          Q0 CACM-3130                                16    6.628438125948778              NR         0.1875                                   1.0                 
2          Q0 CACM-3090                                17    6.079718426349422              NR         0.17647058823529413                      1.0                 
2          Q0 CACM-3178                                18    6.026978833408046              NR         0.16666666666666666                      1.0                 
2          Q0 CACM-3179                                19    5.841059037210428              NR         0.15789473684210525                      1.0                 
2          Q0 CACM-3165                                20    5.671427158324032              NR         0.15                                     1.0                 
2          Q0 CACM-3017                                21    5.44435914929537               NR         0.14285714285714285                      1.0                 
2          Q0 CACM-3182                                22    5.417424941382818              NR         0.13636363636363635                      1.0                 
2          Q0 CACM-2669                                23    5.260814023214441              NR         0.13043478260869565                      1.0                 
2          Q0 CACM-3140                                24    5.037621382802668              NR         0.125                                    1.0                 
2          Q0 CACM-0204                                25    5.008482723446416              NR         0.12                                     1.0                 
2          Q0 CACM-3142                                26    4.908292863303508              NR         0.11538461538461539                      1.0                 
2          Q0 CACM-3016                                27    4.848902252968123              NR         0.1111111111111111                       1.0                 
2          Q0 CACM-2976                                28    4.808550294832362              NR         0.10714285714285714                      1.0                 
2          Q0 CACM-3201                                29    4.782356781565537              NR         0.10344827586206896                      1.0                 
2          Q0 CACM-3105                                30    4.654849872264127              NR         0.1                                      1.0                 
2          Q0 CACM-3063                                31    4.622333208310602              NR         0.0967741935483871                       1.0                 
2          Q0 CACM-3092                                32    4.569779291720741              NR         0.09375                                  1.0                 
2          Q0 CACM-3145                                33    4.532753672894799              NR         0.09090909090909091                      1.0                 
2          Q0 CACM-3127                                34    4.522196845838454              NR         0.08823529411764706                      1.0                 
2          Q0 CACM-3110                                35    4.4580384405575995             NR         0.08571428571428572                      1.0                 
2          Q0 CACM-3080                                36    4.45332650750207               NR         0.08333333333333333                      1.0                 
2          Q0 CACM-3160                                37    4.423105706047142              NR         0.08108108108108109                      1.0                 
2          Q0 CACM-3144                                38    4.39760063984778               NR         0.07894736842105263                      1.0                 
2          Q0 CACM-3181                                39    4.374268845599939              NR         0.07692307692307693                      1.0                 
2          Q0 CACM-0047                                40    4.303724005217993              NR         0.075                                    1.0                 
2          Q0 CACM-3199                                41    4.2742747451875545             NR         0.07317073170731707                      1.0                 
2          Q0 CACM-1519                                42    4.2519962331155                NR         0.07142857142857142                      1.0                 
2          Q0 CACM-2926                                43    4.207382186889969              NR         0.06976744186046512                      1.0                 
2          Q0 CACM-3076                                44    4.1506973466489905             NR         0.06818181818181818                      1.0                 
2          Q0 CACM-3153                                45    4.129519523553899              NR         0.06666666666666667                      1.0                 
2          Q0 CACM-3171                                46    3.9610212568064407             NR         0.06521739130434782                      1.0                 
2          Q0 CACM-3025                                47    3.869159700282007              NR         0.06382978723404255                      1.0                 
2          Q0 CACM-3204                                48    3.863079169995306              NR         0.0625                                   1.0                 
2          Q0 CACM-2582                                49    3.7960103514593455             NR         0.061224489795918366                     1.0                 
2          Q0 CACM-3088                                50    3.7739851627713437             NR         0.06                                     1.0                 
2          Q0 CACM-3052                                51    3.744056933616702              NR         0.058823529411764705                     1.0                 
2          Q0 CACM-3058                                52    3.7199399986096187             NR         0.057692307692307696                     1.0                 
2          Q0 CACM-3122                                53    3.6764441705665036             NR         0.05660377358490566                      1.0                 
2          Q0 CACM-2961                                54    3.619567810032297              NR         0.05555555555555555                      1.0                 
2          Q0 CACM-3047                                55    3.5986164120193296             NR         0.05454545454545454                      1.0                 
2          Q0 CACM-3200                                56    3.5529976172729776             NR         0.05357142857142857                      1.0                 
2          Q0 CACM-0105                                57    3.476255066406588              NR         0.05263157894736842                      1.0                 
2          Q0 CACM-3154                                58    3.4382540533869537             NR         0.05172413793103448                      1.0                 
2          Q0 CACM-3112                                59    3.299235624916211              NR         0.05084745762711865                      1.0                 
2          Q0 CACM-1735                                60    3.2693087253186723             NR         0.05                                     1.0                 
2          Q0 CACM-2971                                61    3.268475168304415              NR         0.04918032786885246                      1.0                 
2          Q0 CACM-2923                                62    3.2351338184394405             NR         0.04838709677419355                      1.0                 
2          Q0 CACM-2968                                63    3.2055358023521845             NR         0.047619047619047616                     1.0                 
2          Q0 CACM-3101                                64    3.202607594374198              NR         0.046875                                 1.0                 
2          Q0 CACM-3150                                65    3.2007864768365555             NR         0.046153846153846156                     1.0                 
2          Q0 CACM-2884                                66    3.147870987049139              NR         0.045454545454545456                     1.0                 
2          Q0 CACM-0335                                67    3.1316811467044685             NR         0.04477611940298507                      1.0                 
2          Q0 CACM-3114                                68    3.130475863568847              NR         0.04411764705882353                      1.0                 
2          Q0 CACM-3103                                69    3.1094246507894603             NR         0.043478260869565216                     1.0                 
2          Q0 CACM-3176                                70    3.103150486861422              NR         0.04285714285714286                      1.0                 
2          Q0 CACM-3116                                71    3.0490255441036274             NR         0.04225352112676056                      1.0                 
2          Q0 CACM-3107                                72    3.046169868734148              NR         0.041666666666666664                     1.0                 
2          Q0 CACM-3115                                73    2.990838843601002              NR         0.0410958904109589                       1.0                 
2          Q0 CACM-3094                                74    2.9884393733197694             NR         0.04054054054054054                      1.0                 
2          Q0 CACM-2472                                75    2.9776758893492024             NR         0.04                                     1.0                 
2          Q0 CACM-2440                                76    2.9776758893492024             NR         0.039473684210526314                     1.0                 
2          Q0 CACM-3096                                77    2.9553532871780352             NR         0.03896103896103896                      1.0                 
2          Q0 CACM-3158                                78    2.9321502841011116             NR         0.038461538461538464                     1.0                 
2          Q0 CACM-3203                                79    2.9243151098667943             NR         0.0379746835443038                       1.0                 
2          Q0 CACM-3111                                80    2.911012293948786              NR         0.0375                                   1.0                 
2          Q0 CACM-3193                                81    2.8899843343179064             NR         0.037037037037037035                     1.0                 
2          Q0 CACM-3041                                82    2.877144762628186              NR         0.036585365853658534                     1.0                 
2          Q0 CACM-3093                                83    2.870326540858372              NR         0.03614457831325301                      1.0                 
2          Q0 CACM-2915                                84    2.8030683846076196             NR         0.03571428571428571                      1.0                 
2          Q0 CACM-3138                                85    2.7941222190375363             NR         0.03529411764705882                      1.0                 
2          Q0 CACM-2446                                86    2.788756066398317              NR         0.03488372093023256                      1.0                 
2          Q0 CACM-3152                                87    2.7401171878931567             NR         0.034482758620689655                     1.0                 
2          Q0 CACM-3189                                88    2.7241231669270953             NR         0.03409090909090909                      1.0                 
2          Q0 CACM-3128                                89    2.7208656749857125             NR         0.033707865168539325                     1.0                 
2          Q0 CACM-2967                                90    2.719064801510295              NR         0.03333333333333333                      1.0                 
2          Q0 CACM-2939                                91    2.7011404473239042             NR         0.03296703296703297                      1.0                 
2          Q0 CACM-3161                                92    2.6843796677416787             NR         0.03260869565217391                      1.0                 
2          Q0 CACM-3086                                93    2.6829185155937414             NR         0.03225806451612903                      1.0                 
2          Q0 CACM-3163                                94    2.679352992863727              NR         0.031914893617021274                     1.0                 
2          Q0 CACM-2638                                95    2.6774780079380074             NR         0.031578947368421054                     1.0                 
2          Q0 CACM-2828                                96    2.650585685230067              NR         0.03125                                  1.0                 
2          Q0 CACM-2874                                97    2.6441234061860026             NR         0.030927835051546393                     1.0                 
2          Q0 CACM-3174                                98    2.640491554381981              NR         0.030612244897959183                     1.0                 
2          Q0 CACM-2986                                99    2.639323051201139              NR         0.030303030303030304                     1.0                 
2          Q0 CACM-2981                                100   2.638857991853094              NR         0.03                                     1.0                 
3          Q0 CACM-3115                                1     27.90457053978595              NR         0.0                                      0.0                 
3          Q0 CACM-3124                                2     25.409713888926696             NR         0.0                                      0.0                 
3          Q0 CACM-3036                                3     25.25171883045328              NR         0.0                                      0.0                 
3          Q0 CACM-2970                                4     22.563200305643903             NR         0.0                                      0.0                 
3          Q0 CACM-3130                                5     18.86085316213642              NR         0.0                                      0.0                 
3          Q0 CACM-3099                                6     17.860142557891336             NR         0.0                                      0.0                 
3          Q0 CACM-2989                                7     16.48317433293682              NR         0.0                                      0.0                 
3          Q0 CACM-3056                                8     15.210833950378172             NR         0.0                                      0.0                 
3          Q0 CACM-2939                                9     14.554892450767188             NR         0.0                                      0.0                 
3          Q0 CACM-2990                                10    13.307534220013228             NR         0.0                                      0.0                 
3          Q0 CACM-3101                                11    12.072993249149627             NR         0.0                                      0.0                 
3          Q0 CACM-3025                                12    11.46944896342924              NR         0.0                                      0.0                 
3          Q0 CACM-2937                                13    11.270764383949443             NR         0.0                                      0.0                 
3          Q0 CACM-3105                                14    10.970624417837676             NR         0.0                                      0.0                 
3          Q0 CACM-3003                                15    10.926791416061736             NR         0.0                                      0.0                 
3          Q0 CACM-2941                                16    10.84193351383733              NR         0.0                                      0.0                 
3          Q0 CACM-3148                                17    10.669053608105301             NR         0.0                                      0.0                 
3          Q0 CACM-3144                                18    10.459615873763937             NR         0.0                                      0.0                 
3          Q0 CACM-3030                                19    10.304755611307208             NR         0.0                                      0.0                 
3          Q0 CACM-3069                                20    10.171402153566735             NR         0.0                                      0.0                 
3          Q0 CACM-3068                                21    10.169434279610144             NR         0.0                                      0.0                 
3          Q0 CACM-3150                                22    10.16475260861873              NR         0.0                                      0.0                 
3          Q0 CACM-2928                                23    10.074633333154473             NR         0.0                                      0.0                 
3          Q0 CACM-3154                                24    10.044321325771154             NR         0.0                                      0.0                 
3          Q0 CACM-3104                                25    10.01021334604469              NR         0.0                                      0.0                 
3          Q0 CACM-3077                                26    9.995103084862475              NR         0.0                                      0.0                 
3          Q0 CACM-3016                                27    9.937322523583687              NR         0.0                                      0.0                 
3          Q0 CACM-2943                                28    9.866826385560504              NR         0.0                                      0.0                 
3          Q0 CACM-2946                                29    9.848455289311865              NR         0.0                                      0.0                 
3          Q0 CACM-3075                                30    9.796474570972283              NR         0.0                                      0.0                 
3          Q0 CACM-3005                                31    9.732458652923459              NR         0.0                                      0.0                 
3          Q0 CACM-3072                                32    9.71386366637926               NR         0.0                                      0.0                 
3          Q0 CACM-3000                                33    9.710509730349017              NR         0.0                                      0.0                 
3          Q0 CACM-2972                                34    9.68663904469349               NR         0.0                                      0.0                 
3          Q0 CACM-3070                                35    9.616561348050904              NR         0.0                                      0.0                 
3          Q0 CACM-2958                                36    9.576213455373875              NR         0.0                                      0.0                 
3          Q0 CACM-3008                                37    9.48957047488716               NR         0.0                                      0.0                 
3          Q0 CACM-3114                                38    9.477477043049708              NR         0.0                                      0.0                 
3          Q0 CACM-3080                                39    9.309744443913484              NR         0.0                                      0.0                 
3          Q0 CACM-3004                                40    9.24251259604841               NR         0.0                                      0.0                 
3          Q0 CACM-3138                                41    9.238306860315662              NR         0.0                                      0.0                 
3          Q0 CACM-3034                                42    9.214545960356556              NR         0.0                                      0.0                 
3          Q0 CACM-2971                                43    9.197503753134303              NR         0.0                                      0.0                 
3          Q0 CACM-3087                                44    9.180663820777292              NR         0.0                                      0.0                 
3          Q0 CACM-2936                                45    9.14262295303152               NR         0.0                                      0.0                 
3          Q0 CACM-2527                                46    9.125811154686627              NR         0.0                                      0.0                 
3          Q0 CACM-3031                                47    9.1245253989548                NR         0.0                                      0.0                 
3          Q0 CACM-3121                                48    9.113747873818276              NR         0.0                                      0.0                 
3          Q0 CACM-3128                                49    9.094428121717652              NR         0.0                                      0.0                 
3          Q0 CACM-3153                                50    9.083758988006643              NR         0.0                                      0.0                 
3          Q0 CACM-2996                                51    9.034695593654629              NR         0.0                                      0.0                 
3          Q0 CACM-3134                                52    8.987293917531003              NR         0.0                                      0.0                 
3          Q0 CACM-3165                                53    8.960925998663777              NR         0.0                                      0.0                 
3          Q0 CACM-2929                                54    8.929180603469652              NR         0.0                                      0.0                 
3          Q0 CACM-3006                                55    8.92546676208007               NR         0.0                                      0.0                 
3          Q0 CACM-3011                                56    8.858088054959628              NR         0.0                                      0.0                 
3          Q0 CACM-3096                                57    8.84137346627989               NR         0.0                                      0.0                 
3          Q0 CACM-2981                                58    8.83114427120546               NR         0.0                                      0.0                 
3          Q0 CACM-3177                                59    8.80734149567005               NR         0.0                                      0.0                 
3          Q0 CACM-3073                                60    8.76016144480169               NR         0.0                                      0.0                 
3          Q0 CACM-3083                                61    8.742113288202662              NR         0.0                                      0.0                 
3          Q0 CACM-2991                                62    8.681824077012458              NR         0.0                                      0.0                 
3          Q0 CACM-2957                                63    8.617549735692316              NR         0.0                                      0.0                 
3          Q0 CACM-3163                                64    8.606146464996243              NR         0.0                                      0.0                 
3          Q0 CACM-2978                                65    8.582165802844044              NR         0.0                                      0.0                 
3          Q0 CACM-2987                                66    8.556724272276746              NR         0.0                                      0.0                 
3          Q0 CACM-3155                                67    8.548340752088954              NR         0.0                                      0.0                 
3          Q0 CACM-2955                                68    8.527788113281265              NR         0.0                                      0.0                 
3          Q0 CACM-2986                                69    8.521188592676733              NR         0.0                                      0.0                 
3          Q0 CACM-3176                                70    8.520885349647273              NR         0.0                                      0.0                 
3          Q0 CACM-3093                                71    8.482818663180776              NR         0.0                                      0.0                 
3          Q0 CACM-3156                                72    8.467268697267356              NR         0.0                                      0.0                 
