QueryId    Q0 DocumentName                             Rank      Score                      Relevance     Precision                                Recall           
1          Q0 CACM-2358                                48    11.2473817292335               R          0.041666666666666664                     0.4                 
1          Q0 CACM-2730                                49    11.186896157583925             NR         0.04081632653061224                      0.4                 
1          Q0 CACM-2151                                50    11.174433927231028             NR         0.04                                     0.4                 
1          Q0 CACM-2622                                51    11.097405980799422             NR         0.0392156862745098                       0.4                 
1          Q0 CACM-2372                                52    11.000565704177045             NR         0.038461538461538464                     0.4                 
1          Q0 CACM-2375                                53    10.93533790264193              NR         0.03773584905660377                      0.4                 
1          Q0 CACM-2542                                54    10.76895742837523              NR         0.037037037037037035                     0.4                 
1          Q0 CACM-2536                                55    10.572054802480817             NR         0.03636363636363636                      0.4                 
1          Q0 CACM-2390                                56    10.527421290764675             NR         0.03571428571428571                      0.4                 
1          Q0 CACM-2938                                57    10.517180825453973             NR         0.03508771929824561                      0.4                 
1          Q0 CACM-2815                                58    10.508438364050372             NR         0.034482758620689655                     0.4                 
1          Q0 CACM-1752                                59    10.494758772936514             NR         0.03389830508474576                      0.4                 
1          Q0 CACM-2681                                60    10.46400862403984              NR         0.03333333333333333                      0.4                 
1          Q0 CACM-3048                                61    10.455378703470313             NR         0.03278688524590164                      0.4                 
1          Q0 CACM-2370                                62    10.392644037057398             NR         0.03225806451612903                      0.4                 
1          Q0 CACM-2128                                63    10.392471361669198             NR         0.031746031746031744                     0.4                 
1          Q0 CACM-2892                                64    10.35628107905015              NR         0.03125                                  0.4                 
1          Q0 CACM-3156                                65    10.317971530993413             NR         0.03076923076923077                      0.4                 
1          Q0 CACM-3103                                66    10.28489937197371              NR         0.030303030303030304                     0.4                 
1          Q0 CACM-2567                                67    10.273110568582368             NR         0.029850746268656716                     0.4                 
1          Q0 CACM-3112                                68    10.258657723554322             NR         0.029411764705882353                     0.4                 
1          Q0 CACM-2288                                69    10.253497802699808             NR         0.028985507246376812                     0.4                 
1          Q0 CACM-2878                                70    10.242590023170244             NR         0.02857142857142857                      0.4                 
1          Q0 CACM-1769                                71    10.224827838783497             NR         0.028169014084507043                     0.4                 
1          Q0 CACM-2624                                72    10.190917086996468             NR         0.027777777777777776                     0.4                 
1          Q0 CACM-3110                                73    10.176557659230063             NR         0.0273972602739726                       0.4                 
1          Q0 CACM-2740                                74    10.175896873956582             NR         0.02702702702702703                      0.4                 
1          Q0 CACM-2849                                75    10.145390129871444             NR         0.02666666666666667                      0.4                 
1          Q0 CACM-2526                                76    10.081848664847223             NR         0.02631578947368421                      0.4                 
1          Q0 CACM-3068                                77    10.057029934957455             NR         0.025974025974025976                     0.4                 
1          Q0 CACM-3137                                78    9.988708082618848              NR         0.02564102564102564                      0.4                 
1          Q0 CACM-2703                                79    9.965746482315321              NR         0.02531645569620253                      0.4                 
1          Q0 CACM-3091                                80    9.91825606183258               NR         0.025                                    0.4                 
1          Q0 CACM-3087                                81    9.903432965798606              NR         0.024691358024691357                     0.4                 
1          Q0 CACM-2988                                82    9.85046033131508               NR         0.024390243902439025                     0.4                 
1          Q0 CACM-3015                                83    9.754009488344563              NR         0.024096385542168676                     0.4                 
1          Q0 CACM-3082                                84    9.70288780725208               NR         0.023809523809523808                     0.4                 
1          Q0 CACM-2499                                85    9.589965772619028              NR         0.023529411764705882                     0.4                 
1          Q0 CACM-3041                                86    9.574854309821454              NR         0.023255813953488372                     0.4                 
1          Q0 CACM-2455                                87    9.52626186887016               NR         0.022988505747126436                     0.4                 
1          Q0 CACM-2481                                88    9.498898522110728              NR         0.022727272727272728                     0.4                 
1          Q0 CACM-2365                                89    9.417609844034347              NR         0.02247191011235955                      0.4                 
1          Q0 CACM-3065                                90    9.354310337190428              NR         0.022222222222222223                     0.4                 
1          Q0 CACM-2470                                91    9.332283056704934              NR         0.02197802197802198                      0.4                 
1          Q0 CACM-3070                                92    9.321442520332411              NR         0.021739130434782608                     0.4                 
1          Q0 CACM-1410                                93    9.30559322774614               R          0.03225806451612903                      0.6                 
1          Q0 CACM-2201                                94    9.299739609522618              NR         0.031914893617021274                     0.6                 
1          Q0 CACM-2912                                95    9.260075408104871              NR         0.031578947368421054                     0.6                 
1          Q0 CACM-3190                                96    9.208187688021118              NR         0.03125                                  0.6                 
1          Q0 CACM-2669                                97    9.168643707837703              NR         0.030927835051546393                     0.6                 
1          Q0 CACM-2711                                98    9.163108727054441              NR         0.030612244897959183                     0.6                 
1          Q0 CACM-2796                                99    9.156980802992107              NR         0.030303030303030304                     0.6                 
1          Q0 CACM-3134                                100   9.14509634553024               NR         0.03                                     0.6                 
2          Q0 CACM-3078                                1     20.84738542334693              R          1.0                                      0.3333333333333333  
2          Q0 CACM-2434                                2     13.896823421640104             R          1.0                                      0.6666666666666666  
2          Q0 CACM-2863                                3     13.279378785562647             R          1.0                                      1.0                 
2          Q0 CACM-3129                                4     8.592917666738497              NR         0.75                                     1.0                 
2          Q0 CACM-3136                                5     6.792448765691688              NR         0.6                                      1.0                 
2          Q0 CACM-3117                                6     5.819908828838723              NR         0.5                                      1.0                 
2          Q0 CACM-3202                                7     5.566416174260535              NR         0.42857142857142855                      1.0                 
2          Q0 CACM-3180                                8     5.51672289778311               NR         0.375                                    1.0                 
2          Q0 CACM-3194                                9     5.168821695395549              NR         0.3333333333333333                       1.0                 
2          Q0 CACM-2917                                10    4.3896745740152605             NR         0.3                                      1.0                 
2          Q0 CACM-0047                                11    4.303724005217993              NR         0.2727272727272727                       1.0                 
2          Q0 CACM-1519                                12    4.2519962331155                NR         0.25                                     1.0                 
2          Q0 CACM-2926                                13    4.207382186889969              NR         0.23076923076923078                      1.0                 
2          Q0 CACM-3017                                14    4.096263246756385              NR         0.21428571428571427                      1.0                 
2          Q0 CACM-3092                                15    4.015553275133245              NR         0.2                                      1.0                 
2          Q0 CACM-3171                                16    3.9610212568064407             NR         0.1875                                   1.0                 
2          Q0 CACM-3145                                17    3.8725105406726503             NR         0.17647058823529413                      1.0                 
2          Q0 CACM-3063                                18    3.707107088690545              NR         0.16666666666666666                      1.0                 
2          Q0 CACM-3130                                19    3.5619429252132826             NR         0.15789473684210525                      1.0                 
2          Q0 CACM-2976                                20    3.5539954250553913             NR         0.15                                     1.0                 
2          Q0 CACM-0058                                21    3.3814813584321755             NR         0.14285714285714285                      1.0                 
2          Q0 CACM-3165                                22    3.378185186044047              NR         0.13636363636363635                      1.0                 
2          Q0 CACM-3160                                23    3.2092008446193754             NR         0.13043478260869565                      1.0                 
2          Q0 CACM-3105                                24    3.18206507790411               NR         0.125                                    1.0                 
2          Q0 CACM-3127                                25    3.1580982800043502             NR         0.12                                     1.0                 
2          Q0 CACM-0335                                26    3.1316811467044685             NR         0.11538461538461539                      1.0                 
2          Q0 CACM-3110                                27    3.1002006141433194             NR         0.1111111111111111                       1.0                 
2          Q0 CACM-3201                                28    3.0725883873404998             NR         0.10714285714285714                      1.0                 
2          Q0 CACM-3189                                29    3.0700571580818012             NR         0.10344827586206896                      1.0                 
2          Q0 CACM-2948                                30    3.0318725464801775             NR         0.1                                      1.0                 
2          Q0 CACM-3080                                31    3.00146160342383               NR         0.0967741935483871                       1.0                 
2          Q0 CACM-2472                                32    2.9776758893492024             NR         0.09375                                  1.0                 
2          Q0 CACM-2440                                33    2.9776758893492024             NR         0.09090909090909091                      1.0                 
2          Q0 CACM-3058                                34    2.9202086963432423             NR         0.08823529411764706                      1.0                 
2          Q0 CACM-3144                                35    2.8983867589102785             NR         0.08571428571428572                      1.0                 
2          Q0 CACM-2961                                36    2.8946090516290237             NR         0.08333333333333333                      1.0                 
2          Q0 CACM-2467                                37    2.8014517243408323             NR         0.08108108108108109                      1.0                 
2          Q0 CACM-2446                                38    2.788756066398317              NR         0.07894736842105263                      1.0                 
2          Q0 CACM-3199                                39    2.6894053573094236             NR         0.07692307692307693                      1.0                 
2          Q0 CACM-3086                                40    2.6829185155937414             NR         0.075                                    1.0                 
2          Q0 CACM-2638                                41    2.6774780079380074             NR         0.07317073170731707                      1.0                 
2          Q0 CACM-2250                                42    2.6088046261535283             NR         0.07142857142857142                      1.0                 
2          Q0 CACM-2510                                43    2.598598036138953              NR         0.06976744186046512                      1.0                 
2          Q0 CACM-2884                                44    2.5204996994757893             NR         0.06818181818181818                      1.0                 
2          Q0 CACM-2653                                45    2.5003812314019886             NR         0.06666666666666667                      1.0                 
2          Q0 CACM-2439                                46    2.473198875304597              NR         0.06521739130434782                      1.0                 
2          Q0 CACM-2663                                47    2.438108074275919              NR         0.06382978723404255                      1.0                 
2          Q0 CACM-2577                                48    2.438108074275919              NR         0.0625                                   1.0                 
2          Q0 CACM-2971                                49    2.4197919097679508             NR         0.061224489795918366                     1.0                 
2          Q0 CACM-3153                                50    2.408155381778873              NR         0.06                                     1.0                 
2          Q0 CACM-3047                                51    2.369402854327829              NR         0.058823529411764705                     1.0                 
2          Q0 CACM-2714                                52    2.3504365293359006             NR         0.057692307692307696                     1.0                 
2          Q0 CACM-2914                                53    2.3146491418623594             NR         0.05660377358490566                      1.0                 
2          Q0 CACM-2757                                54    2.3044113960568526             NR         0.05555555555555555                      1.0                 
2          Q0 CACM-2967                                55    2.2820339532893503             NR         0.05454545454545454                      1.0                 
2          Q0 CACM-3026                                56    2.270924333966286              NR         0.05357142857142857                      1.0                 
2          Q0 CACM-2968                                57    2.249022024479332              NR         0.05263157894736842                      1.0                 
2          Q0 CACM-2647                                58    2.2457406852613144             NR         0.05172413793103448                      1.0                 
2          Q0 CACM-2735                                59    2.2417330026871225             NR         0.05084745762711865                      1.0                 
2          Q0 CACM-2572                                60    2.236046082507473              NR         0.05                                     1.0                 
2          Q0 CACM-3088                                61    2.200700371363321              NR         0.04918032786885246                      1.0                 
2          Q0 CACM-2748                                62    2.1720077632428816             NR         0.04838709677419355                      1.0                 
2          Q0 CACM-0727                                63    2.160972607580062              NR         0.047619047619047616                     1.0                 
2          Q0 CACM-3204                                64    2.1580667270263225             NR         0.046875                                 1.0                 
2          Q0 CACM-3013                                65    2.143231603870966              NR         0.046153846153846156                     1.0                 
2          Q0 CACM-2813                                66    2.0946393622567063             NR         0.045454545454545456                     1.0                 
2          Q0 CACM-2924                                67    2.0479299798040396             NR         0.04477611940298507                      1.0                 
2          Q0 CACM-0435                                68    2.032277240641651              NR         0.04411764705882353                      1.0                 
2          Q0 CACM-3138                                69    2.0005712739042085             NR         0.043478260869565216                     1.0                 
2          Q0 CACM-3096                                70    1.9705906739449628             NR         0.04285714285714286                      1.0                 
2          Q0 CACM-2923                                71    1.966191833877076              NR         0.04225352112676056                      1.0                 
2          Q0 CACM-2584                                72    1.9321332305259684             NR         0.041666666666666664                     1.0                 
2          Q0 CACM-3103                                73    1.9284322466605315             NR         0.0410958904109589                       1.0                 
2          Q0 CACM-1200                                74    1.8958953334946531             NR         0.04054054054054054                      1.0                 
2          Q0 CACM-0492                                75    1.8936820568508217             NR         0.04                                     1.0                 
2          Q0 CACM-3114                                76    1.865409657589367              NR         0.039473684210526314                     1.0                 
2          Q0 CACM-3041                                77    1.860109470208018              NR         0.03896103896103896                      1.0                 
2          Q0 CACM-1364                                78    1.8360949766259482             NR         0.038461538461538464                     1.0                 
2          Q0 CACM-2939                                79    1.8353253365917543             NR         0.0379746835443038                       1.0                 
2          Q0 CACM-2850                                80    1.8331295758602635             NR         0.0375                                   1.0                 
2          Q0 CACM-2981                                81    1.8049996789718952             NR         0.037037037037037035                     1.0                 
2          Q0 CACM-2436                                82    1.795859134785907              NR         0.036585365853658534                     1.0                 
2          Q0 CACM-3101                                83    1.7819393801284253             NR         0.03614457831325301                      1.0                 
2          Q0 CACM-2786                                84    1.7558842667526895             NR         0.03571428571428571                      1.0                 
2          Q0 CACM-1821                                85    1.750595118650447              NR         0.03529411764705882                      1.0                 
2          Q0 CACM-2832                                86    1.7476128491287262             NR         0.03488372093023256                      1.0                 
2          Q0 CACM-1183                                87    1.7440489593984252             NR         0.034482758620689655                     1.0                 
2          Q0 CACM-2680                                88    1.7397292591715283             NR         0.03409090909090909                      1.0                 
2          Q0 CACM-1403                                89    1.7350172297662847             NR         0.033707865168539325                     1.0                 
2          Q0 CACM-2448                                90    1.701515290730173              NR         0.03333333333333333                      1.0                 
2          Q0 CACM-2713                                91    1.701515290730173              NR         0.03296703296703297                      1.0                 
2          Q0 CACM-3146                                92    1.6961993872945376             NR         0.03260869565217391                      1.0                 
2          Q0 CACM-3151                                93    1.6930647600930042             NR         0.03225806451612903                      1.0                 
2          Q0 CACM-3135                                94    1.6895717687698313             NR         0.031914893617021274                     1.0                 
2          Q0 CACM-1264                                95    1.6762652227308945             NR         0.031578947368421054                     1.0                 
2          Q0 CACM-2473                                96    1.668740614408102              NR         0.03125                                  1.0                 
2          Q0 CACM-3195                                97    1.6655131576404334             NR         0.030927835051546393                     1.0                 
2          Q0 CACM-3094                                98    1.6432309660971394             NR         0.030612244897959183                     1.0                 
2          Q0 CACM-0497                                99    1.637330634673713              NR         0.030303030303030304                     1.0                 
2          Q0 CACM-2996                                100   1.6296644928575934             NR         0.03                                     1.0                 
3          Q0 CACM-3115                                1     8.02950193119996               NR         0.0                                      0.0                 
3          Q0 CACM-3130                                2     7.6007506452686036             NR         0.0                                      0.0                 
3          Q0 CACM-3124                                3     6.297929242116977              NR         0.0                                      0.0                 
3          Q0 CACM-2990                                4     6.095605641460228              NR         0.0                                      0.0                 
3          Q0 CACM-3056                                5     6.005974466084826              NR         0.0                                      0.0                 
3          Q0 CACM-3099                                6     5.816002118660319              NR         0.0                                      0.0                 
3          Q0 CACM-2970                                7     5.43381634809499               NR         0.0                                      0.0                 
3          Q0 CACM-2939                                8     5.290410991818561              NR         0.0                                      0.0                 
3          Q0 CACM-2989                                9     5.222363234098198              NR         0.0                                      0.0                 
3          Q0 CACM-3036                                10    5.190102818510846              NR         0.0                                      0.0                 
3          Q0 CACM-3171                                11    5.116170941653167              NR         0.0                                      0.0                 
3          Q0 CACM-3104                                12    5.053878897962605              NR         0.0                                      0.0                 
3          Q0 CACM-3153                                13    5.023864322693049              NR         0.0                                      0.0                 
3          Q0 CACM-3116                                14    4.960465390237393              NR         0.0                                      0.0                 
3          Q0 CACM-3033                                15    4.9185045539127685             NR         0.0                                      0.0                 
3          Q0 CACM-3075                                16    4.838399723773225              NR         0.0                                      0.0                 
3          Q0 CACM-3048                                17    4.832152418143976              NR         0.0                                      0.0                 
3          Q0 CACM-2978                                18    4.809589104940567              NR         0.0                                      0.0                 
3          Q0 CACM-3008                                19    4.776180439861558              NR         0.0                                      0.0                 
3          Q0 CACM-3102                                20    4.75675795645087               NR         0.0                                      0.0                 
3          Q0 CACM-3151                                21    4.725780172783468              NR         0.0                                      0.0                 
3          Q0 CACM-3200                                22    4.68678183878193               NR         0.0                                      0.0                 
3          Q0 CACM-3002                                23    4.683112013318443              NR         0.0                                      0.0                 
3          Q0 CACM-3144                                24    4.65860941430611               NR         0.0                                      0.0                 
3          Q0 CACM-3016                                25    4.637943705509683              NR         0.0                                      0.0                 
3          Q0 CACM-3030                                26    4.627254939065031              NR         0.0                                      0.0                 
3          Q0 CACM-2925                                27    4.625788024541827              NR         0.0                                      0.0                 
3          Q0 CACM-3157                                28    4.620293639746415              NR         0.0                                      0.0                 
3          Q0 CACM-3114                                29    4.582473517642314              NR         0.0                                      0.0                 
3          Q0 CACM-3072                                30    4.564555646497508              NR         0.0                                      0.0                 
3          Q0 CACM-2981                                31    4.531630774332731              NR         0.0                                      0.0                 
3          Q0 CACM-2946                                32    4.514238921351521              NR         0.0                                      0.0                 
3          Q0 CACM-3082                                33    4.50187996460321               NR         0.0                                      0.0                 
3          Q0 CACM-3177                                34    4.485379599659646              NR         0.0                                      0.0                 
3          Q0 CACM-3070                                35    4.438929395460807              NR         0.0                                      0.0                 
3          Q0 CACM-3154                                36    4.4386274937339065             NR         0.0                                      0.0                 
3          Q0 CACM-2971                                37    4.429097312958473              NR         0.0                                      0.0                 
3          Q0 CACM-3069                                38    4.4256591525134095             NR         0.0                                      0.0                 
3          Q0 CACM-3077                                39    4.401077297151228              NR         0.0                                      0.0                 
3          Q0 CACM-3176                                40    4.391928026727619              NR         0.0                                      0.0                 
3          Q0 CACM-2928                                41    4.376660810649952              NR         0.0                                      0.0                 
3          Q0 CACM-3165                                42    4.3755452922868745             NR         0.0                                      0.0                 
3          Q0 CACM-2871                                43    4.311840478085144              NR         0.0                                      0.0                 
3          Q0 CACM-3000                                44    4.287747501433509              NR         0.0                                      0.0                 
3          Q0 CACM-3120                                45    4.260603991880456              NR         0.0                                      0.0                 
3          Q0 CACM-3189                                46    4.24597115257902               NR         0.0                                      0.0                 
3          Q0 CACM-3101                                47    4.236040510792373              NR         0.0                                      0.0                 
3          Q0 CACM-2931                                48    4.227649374599125              NR         0.0                                      0.0                 
3          Q0 CACM-2936                                49    4.1601143829656335             NR         0.0                                      0.0                 
3          Q0 CACM-3135                                50    4.107903003655188              NR         0.0                                      0.0                 
3          Q0 CACM-3145                                51    4.077183978644672              NR         0.0                                      0.0                 
3          Q0 CACM-2940                                52    4.039976521884132              NR         0.0                                      0.0                 
3          Q0 CACM-2998                                53    3.9431514327550423             NR         0.0                                      0.0                 
3          Q0 CACM-3160                                54    3.937715408826284              NR         0.0                                      0.0                 
3          Q0 CACM-2993                                55    3.9178985816408805             NR         0.0                                      0.0                 
3          Q0 CACM-3105                                56    3.912351327554772              NR         0.0                                      0.0                 
3          Q0 CACM-3132                                57    3.883919526611614              NR         0.0                                      0.0                 
3          Q0 CACM-2932                                58    3.8838540315693146             NR         0.0                                      0.0                 
3          Q0 CACM-2666                                59    3.806373626176094              NR         0.0                                      0.0                 
3          Q0 CACM-3195                                60    3.797953728391583              NR         0.0                                      0.0                 
3          Q0 CACM-3034                                61    3.7957361865218022             NR         0.0                                      0.0                 
3          Q0 CACM-3081                                62    3.7800487883206477             NR         0.0                                      0.0                 
3          Q0 CACM-2930                                63    3.7737108848922603             NR         0.0                                      0.0                 
3          Q0 CACM-3118                                64    3.769880476792057              NR         0.0                                      0.0                 
3          Q0 CACM-3103                                65    3.766297297958994              NR         0.0                                      0.0                 
3          Q0 CACM-3096                                66    3.759344346412476              NR         0.0                                      0.0                 
3          Q0 CACM-2979                                67    3.74384116196644               NR         0.0                                      0.0                 
3          Q0 CACM-2924                                68    3.712363477750743              NR         0.0                                      0.0                 
3          Q0 CACM-3156                                69    3.7075754989699234             NR         0.0                                      0.0                 
3          Q0 CACM-3087                                70    3.706680810328889              NR         0.0                                      0.0                 
3          Q0 CACM-3141                                71    3.7016735054525567             NR         0.0                                      0.0                 
3          Q0 CACM-3080                                72    3.6919484817047437             NR         0.0                                      0.0                 
