QueryId    Q0 DocumentName                                                 Rank      Score                      SystemName
2          Q0 PowerOutage                                                  58    0.10611005102385397            Shantanu-SYS-001
2          Q0 RenewableEnergyInTheCzechRepublic                            59    0.10477962335518688            Shantanu-SYS-001
2          Q0 EnergyEfficiencyInEurope(Study)                              60    0.10402865465118288            Shantanu-SYS-001
2          Q0 GreenTrading                                                 61    0.10379453513720342            Shantanu-SYS-001
2          Q0 WorldSustainableEnergyDays                                   62    0.10364313112745006            Shantanu-SYS-001
2          Q0 PowerStation                                                 63    0.10354479046910957            Shantanu-SYS-001
2          Q0 StandbyPower                                                 64    0.1027228221743854             Shantanu-SYS-001
2          Q0 BuildingEnergySimulation                                     65    0.10263603936755918            Shantanu-SYS-001
2          Q0 EfficientEnergyUse                                           66    0.10224774694578469            Shantanu-SYS-001
2          Q0 IntermittentEnergySource                                     67    0.10161672791927873            Shantanu-SYS-001
2          Q0 GreenComputing                                               68    0.1015706427380814             Shantanu-SYS-001
2          Q0 EnergyReductionAssets                                        69    0.10127598246259079            Shantanu-SYS-001
2          Q0 SustainableEnergyForAll                                      70    0.10122327366318697            Shantanu-SYS-001
2          Q0 RenewableEnergyInKazakhstan                                  71    0.1007062895381967             Shantanu-SYS-001
2          Q0 KilowattHour                                                 72    0.10056359701231987            Shantanu-SYS-001
2          Q0 EnergyConservationMeasure                                    73    0.10018532436469994            Shantanu-SYS-001
2          Q0 EnergySavingTrust                                            74    0.09749732005926198            Shantanu-SYS-001
2          Q0 EnergyRecycling                                              75    0.09740682404984241            Shantanu-SYS-001
2          Q0 BureauOfEnergyEfficiency                                     76    0.09672285104408233            Shantanu-SYS-001
2          Q0 RenewableEnergyInAsia                                        77    0.09639403109692024            Shantanu-SYS-001
2          Q0 MarineEnergy                                                 78    0.09617592239452868            Shantanu-SYS-001
2          Q0 Low-CarbonPower                                              79    0.09524879332908479            Shantanu-SYS-001
2          Q0 GreenBuilding                                                80    0.09483723714977994            Shantanu-SYS-001
2          Q0 U.S.GreenBuildingCouncil                                     81    0.09464371127409182            Shantanu-SYS-001
2          Q0 BaseLoad                                                     82    0.094210582746255              Shantanu-SYS-001
2          Q0 EnergiewendeInGermany                                        83    0.09349712887302282            Shantanu-SYS-001
2          Q0 NationalEnergyFoundation                                     84    0.09338970211968706            Shantanu-SYS-001
2          Q0 RenewableEnergyInPortugal                                    85    0.09302323956455555            Shantanu-SYS-001
2          Q0 GridEnergyStorage                                            86    0.09278763188271538            Shantanu-SYS-001
2          Q0 3Degrees                                                     87    0.09249179483145922            Shantanu-SYS-001
2          Q0 WaveFarm                                                     88    0.09235173482366003            Shantanu-SYS-001
2          Q0 Microgeneration                                              89    0.09202995799029497            Shantanu-SYS-001
2          Q0 DeepEnergyRetrofit                                           90    0.0917776824995553             Shantanu-SYS-001
2          Q0 RenewableEnergyInThailand                                    91    0.09016541916229227            Shantanu-SYS-001
2          Q0 RenewableEnergyInDenmark                                     92    0.09007623912122771            Shantanu-SYS-001
2          Q0 EnergySecurity                                               93    0.08968705045048724            Shantanu-SYS-001
2          Q0 RenewableEnergyInChile                                       94    0.08951791587313536            Shantanu-SYS-001
2          Q0 GreenRetrofit                                                95    0.08944576027555194            Shantanu-SYS-001
2          Q0 SvartsengiPowerStation                                       96    0.08910534240121704            Shantanu-SYS-001
2          Q0 WorldEnergyEngineeringCongress                               97    0.08834694592771009            Shantanu-SYS-001
2          Q0 RenewableEnergyInChina                                       98    0.08832145283357822            Shantanu-SYS-001
2          Q0 EnergyPoverty                                                99    0.08797407981350522            Shantanu-SYS-001
2          Q0 Non-RenewableResource                                        100   0.08782696680533479            Shantanu-SYS-001
